_id,text
1613072301918150656,"[""airport"",""british"",""consignment"",""heathrow"",""lethal"",""media"",""originating"",""pakistan"",""potential"",""reports"",""siezed"",""story"",""uranium""]"
1613072305822859264,"[""able"",""across"",""app"",""belt"",""central"",""continue"",""information"",""know"",""let"",""live"",""problem"",""running"",""services"",""steven""]"
1613072365990338560,"[""addressing"",""asharafi"",""assistant"",""conference"",""hafiz"",""islamabad"",""mahmood"",""minister"",""news"",""prime"",""tahir""]"
1613072464656957440,"[""details"",""please"",""see"",""steph"",""train""]"
1613072492314202112,"[""brain"",""diagnosis"",""eye"",""led"",""life"",""routine"",""saved"",""test"",""tumour"",""womans""]"
1613072495271153665,"[""competitors"",""enjoyable"",""etiquette"",""games"",""gran"",""human"",""makes"",""racing"",""real"",""significance"",""sony"",""taught"",""turismo"",""video"",""world""]"
1613072506201559041,"[""begin"",""belgian"",""bid"",""doku"",""jeremy"",""launch"",""rennes"",""signing"",""talks"",""transfer"",""winger""]"
1613072846653112324,"[""#GoldenGlobe"",""bassett"",""black"",""boseman"",""chadwick"",""forever"",""late"",""panther"",""pay"",""performance"",""sure"",""tribute"",""wakanda""]"
1613073045769392129,"[""breaks"",""bridesmaid"",""charlotte"",""left"",""markles"",""row"",""silence"",""tailor"",""tears""]"
1613073172294778880,"[""challenge"",""envelope"",""help"",""less"",""save"",""year""]"
1613073347885113346,"[""city"",""match"",""southampton"",""transfer"",""update"",""useful""]"
1613073361067802627,"[""buccal"",""fat"",""ive"",""lothian"",""moya"",""perfect"",""removal"",""resisted"",""target""]"
1613073520489005059,"[""#NP"",""#WeOwnTheMornings"",""#WhatsUpLagos"",""boris"",""johnson""]"
1613073727474003969,"[""1575"",""1775"",""andrews"",""bandra"",""bombay"",""braganzas"",""built"",""catherine"",""charles"",""church"",""dowry"",""given"",""islands"",""jesuits"",""mumbai"",""one"",""part"",""portugal"",""portuguese"",""remained"",""rule"",""touch""]"
1613073846772318208,"[""250"",""450"",""axed"",""cancellations"",""express"",""massively"",""per"",""services"",""train"",""week""]"
1613073881849282560,"[""#PDSports"",""#PeopleDaily"",""agreement"",""allegedly"",""around"",""besiktas"",""burnley"",""cost"",""deal"",""dutch"",""full"",""loan"",""manchester"",""reached"",""rumor"",""sign"",""striker"",""united"",""verbal"",""weghorst"",""wout""]"
1613073985473740800,"[""bought"",""buses"",""cup"",""ending"",""fans"",""free"",""given"",""government"",""idle"",""lebanese"",""lying"",""mikati"",""minister"",""najib"",""offer"",""prime"",""qatar"",""reached"",""requested"",""therefore"",""transport"",""world""]"
1613074063827808257,"[""#DeathAnniversary"",""#LalBahadurShastri"",""facts"",""interesting"",""life"",""read""]"
1613074116885495808,"[""delayed"",""departed"",""galway"",""operating"",""result""]"
1613074216412409858,"[""bit"",""coming"",""conversation"",""didnt"",""part"",""see"",""spaces"",""surprise""]"
1613078452168450053,"[""#TableShaker"",""begins"",""charity"",""company"",""despite"",""failing"",""international"",""lead"",""limited"",""manage"",""meet"",""next"",""nigeria"",""oni"",""peter"",""repeated"",""responsibilities"",""roll"",""struck"",""wants"",""warnings""]"
1613078586210267137,"[""ablution"",""aim"",""beyond"",""care"",""cat"",""country"",""dont"",""else"",""exploit"",""fish"",""future"",""holiness"",""irrelevant"",""matter"",""never"",""objective"",""observers"",""perception"",""scheme"",""sign"",""steal""]"
1613078632586436610,"[""80th"",""annual"",""carmichael"",""ceremony"",""globes"",""host"",""jerrod"",""kicked""]"
1613078758352633856,"[""benefits"",""certain"",""changes"",""circumstances"",""claim"",""dwp"",""report""]"
1613078986976014337,"[""#DavidDuckham"",""#England"",""#MiddayNews"",""#NewsUpdate"",""age"",""away"",""david"",""duckham"",""england"",""great"",""passes"",""rugby""]"
1613079087878127617,"[""family"",""fire"",""harry"",""prince"",""review"",""royal"",""sets"",""style""]"
1613079094572335112,"[""501"",""action"",""anti"",""asked"",""barclay"",""behaviour"",""govt"",""health"",""individual"",""industrial"",""law"",""members"",""passes"",""people"",""proposed"",""says"",""secretary"",""sky"",""steve"",""still"",""take"",""unions"",""youtube""]"
1613079153808384000,"[""2023"",""eyed"",""fight"",""joshua"",""joyce"",""three"",""times"",""usyk""]"
1613079258108157952,"[""999"",""ambulance"",""dial"",""emergencies"",""life"",""public"",""staff"",""striking"",""today"",""urged"",""wales""]"
1613079279780126720,"[""back"",""bold"",""carpet"",""ceremony"",""fashion"",""film"",""flooding"",""gallery"",""globes"",""golden"",""hosted"",""looks"",""night"",""nights"",""red"",""screens"",""scroll"",""see"",""stars"",""television"",""winners"",""year""]"
1613079313636524032,"[""around"",""charlton"",""corner"",""derby"",""hag"",""lack"",""man"",""manchester"",""right"",""ruthlessness"",""ten"",""unhappy"",""utds""]"
1613079368955498496,"[""#BBCBreakfast"",""ambulance"",""barclay"",""chancellor"",""england"",""health"",""heave"",""minister"",""nhs"",""one"",""payment"",""prime"",""secretary"",""spoke"",""staff"",""steve"",""strike"",""talked"",""thousands"",""wales""]"
1613079444767526912,"[""advice"",""attention"",""cards"",""character"",""collapse"",""end"",""giving"",""heal"",""house"",""imminent"",""integrity"",""involved"",""know"",""lack"",""ominous"",""point"",""pyramid"",""scheme"",""shouldnt"",""time"",""unsolicited""]"
1613079510231941121,"[""billion"",""cameron"",""directors"",""film"",""james"",""secret"",""truth""]"
1613079513293783040,"[""buy"",""cheapest"",""fall"",""find"",""homes"",""looking"",""new"",""prices"",""property"",""rightmove"",""sale"",""scoured"",""sheffield"",""starting"",""year""]"
1613079513352605696,"[""child"",""jokes"",""pregnant"",""ramsay"",""sixth"",""sparks"",""speculation"",""tana"",""wife""]"
1613079605849595904,"[""border"",""canadian"",""crowding"",""ease"",""help"",""seeks""]"
1613079804785352704,"[""beat"",""bench"",""came"",""charlton"",""cup"",""league"",""leicester"",""manchester"",""newcastle"",""rashford"",""reach"",""read"",""saw"",""score"",""semi"",""tuesday"",""twice"",""united""]"
1613079857197469696,"[""agree"",""bk8"",""company"",""controversial"",""deal"",""gambling"",""villa""]"
1613080029700710400,"[""breaks"",""day"",""first"",""harrys"",""memoir"",""record"",""release"",""sales""]"
1613080219920777216,"[""amid"",""business"",""economic"",""housing"",""live"",""market"",""political"",""slowdown"",""uncertainty""]"
1613080406018129926,"[""#JaiJawanJaiKisan"",""#LalBahadurShastri"",""able"",""administration"",""anniversary"",""courage"",""death"",""fighter"",""former"",""freedom"",""guiding"",""inspiration"",""minister"",""prime"",""principle"",""shri"",""simplicity"",""slogan""]"
1613080473663676416,"[""baroness"",""half"",""hour"",""jenny"",""jet"",""jones"",""look"",""looks"",""minister"",""prime"",""rishi"",""sunak"",""tells"",""terrible"",""took"",""touch"",""trip""]"
1613080492391145472,"[""darmanin"",""french"",""gare"",""gerald"",""individual"",""injured"",""interior"",""minister"",""nord"",""paris"",""people"",""several"",""station"",""train""]"
1613080502273024001,"[""breaks"",""day"",""first"",""harrys"",""memoir"",""record"",""release"",""sales""]"
1613080508170125313,"[""claimed"",""covid"",""distanced"",""downing"",""held"",""johnson"",""joked"",""leaving"",""pandemic"",""party"",""right"",""staff"",""street"",""unsocially""]"
1613080607382278145,"[""#Bexhill"",""alternative"",""ashford"",""cost"",""extra"",""hastings"",""international"",""london"",""need"",""reasonable"",""route"",""routes"",""services"",""southeastern"",""ticket"",""underground"",""use""]"
1613080725745725440,"[""#7NEWS"",""animal"",""cruelty"",""evanston"",""greyhound"",""inspectors"",""prompted"",""property"",""racing"",""reports"",""south"",""swoop""]"
1613080823997124609,"[""belfast"",""secretary"",""stalemate"",""talks""]"
1613080865399095296,"[""army"",""begin"",""ethiopian"",""forces"",""handing"",""heavy"",""weapons""]"
1613089148440838144,"[""#BBL12"",""#BrisbaneHeat"",""#CricTracker"",""#PerthScorchers"",""bowl"",""brisbane"",""first"",""gabba"",""heat"",""opted"",""playing"",""scorchers"",""sides"",""toss"",""xis""]"
1613089173581320192,"[""angela"",""bassetts"",""celebrate"",""fans"",""feat"",""globes"",""golden"",""marvel"",""mcu""]"
1613089312526209027,"[""arriving"",""baghdad"",""barzani"",""better"",""build"",""early"",""future"",""government"",""masrour"",""minister"",""new"",""peoples"",""prime"",""prosperous"",""ready"",""twitter"",""wednesday"",""work""]"
1613089386161180672,"[""congestion"",""house"",""leafy"",""london"",""prices"",""rush"",""speed"",""strikes"",""suburb"",""worlds"",""worst""]"
1613089453953761282,"[""agatha"",""cash"",""christie"",""combines"",""huge"",""murder"",""mystery"",""prize"",""traitors""]"
1613089680605462529,"[""distanced"",""johnson"",""joked"",""party"",""unsocially""]"
1613089957228285952,"[""bands"",""hail"",""heavy"",""however"",""met"",""office"",""possible"",""rain"",""reports"",""spells"",""sunny"",""thunder""]"
1613089995396374531,"[""2023"",""films"",""globe"",""golden"",""good"",""list"",""nominees"",""place"",""shows"",""start"",""watch"",""well"",""winners"",""year""]"
1613108744480591872,"[""anything"",""brexit"",""broke"",""changed"",""deep"",""ive"",""like"",""never"",""really"",""seen"",""something"",""theyre"",""tories""]"
1613108958645870592,"[""asked"",""health"",""secretary"",""staff"",""unpopular""]"
1613109135339409408,"[""first"",""free"",""month"",""post"",""today"",""yorkshire""]"
1613109305644879872,"[""change"",""currently"",""expected"",""normal"",""return"",""services"",""start"",""still""]"
1613109379259109376,"[""#Sheffield"",""always"",""appeal"",""appreciate"",""brief"",""bring"",""good"",""help"",""helped"",""like"",""longer"",""looking"",""man"",""morning"",""news"",""officers"",""rain"",""respite"",""share"",""smith"",""tyren"",""wanted"",""wed""]"
